EC,LITERATURE,PubMedID
3.5.1.88,698792,18574247
3.5.1.88,654445,14637138
3.5.1.88,756111,29101077
3.5.1.88,654454,15194508
3.5.1.88,654420,12127977
3.5.1.88,657299,12538898
3.5.1.88,675457,N/A
3.5.1.88,393812,10469501
3.5.1.88,393803,9665853
3.5.1.88,712968,20656778
3.5.1.88,734093,24142250
3.5.1.88,393804,9610360
3.5.1.88,393801,9888804
3.5.1.88,393819,11429456
3.5.1.88,720408,22209909
3.5.1.88,719526,21507054
3.5.1.88,393813,11976499
3.5.1.88,720391,21719536
3.5.1.88,393809,11733990
3.5.1.88,393800,10651644
3.5.1.88,393817,10373378
3.5.1.9,733287,22690733
3.5.1.9,733300,24942958
3.5.1.9,685201,18205391
3.5.1.93,719942,21576250
3.5.1.93,711538,20572278
3.5.1.93,660863,14680829
3.5.1.93,661484,15174165
3.5.1.93,662118,12198140
3.5.1.93,686677,17922842
3.5.1.93,734344,24874096
3.5.1.93,661618,7607251
3.5.1.93,668630,16469317
3.5.1.93,660767,16151116
3.5.1.93,662112,11782466
3.5.1.93,663320,15200051
3.5.1.93,660735,8702285
3.5.1.97,758124,26384328
3.5.1.98,699458,19317450
3.5.1.98,677911,16412385
3.5.1.98,698743,18285338
3.5.1.98,719061,21865040
3.5.1.98,696240,19053282
3.5.1.98,756690,30496698
3.5.1.98,678192,16681389
3.5.1.99,690875,11352748
3.5.1.99,690871,10571985
3.5.1.99,690872,10433686
3.5.1.99,209111,9790682
3.5.1.B15,758283,25972249
3.5.1.B15,727053,24512664
3.5.1.B4,698573,16585758
3.5.2.10,712749,20043918
3.5.2.12,172042,N/A
3.5.2.12,172039,8515236
3.5.2.12,712418,19889645
3.5.2.15,719742,22730121
3.5.2.15,745382,29523689
3.5.2.15,246622,10427042
3.5.2.16,679388,17534563
3.5.2.16,654446,14637160
3.5.2.17,644454,12779339
3.5.2.17,718476,21795808
3.5.2.17,644456,10567345
3.5.2.17,644455,12481089
3.5.2.2,755819,26821258
3.5.2.2,712887,19895890
3.5.2.2,687463,16497383
3.5.2.2,667228,16284925
3.5.2.2,654761,15182184
3.5.2.2,711972,19490017
3.5.2.2,711863,N/A
3.5.2.2,209286,13428761
3.5.2.20,755492,30166577
3.5.2.3,756119,27650727
3.5.2.3,735213,23246866
3.5.2.3,756175,27499369
3.5.2.3,246634,6142052
3.5.2.3,246644,1976382
3.5.2.3,684892,18082626
3.5.2.3,685082,17711307
3.5.2.3,757192,27746403
3.5.2.5,733438,24333989
3.5.2.5,689405,18251875
3.5.2.6,663651,15561863
3.5.2.6,711378,19243936
3.5.2.6,663648,15328132
3.5.2.6,696086,18031291
3.5.2.6,719077,19932622
3.5.2.6,654742,14992604
3.5.2.6,718860,21087009
3.5.2.6,209359,7822311
3.5.2.6,209349,N/A
3.5.2.6,209369,1974463
3.5.2.6,209348,9735103
3.5.2.6,758284,28421415
3.5.2.6,756741,29228168
3.5.2.6,685096,17915954
3.5.2.6,663655,16127048
3.5.2.6,718602,22508298
3.5.2.6,710893,19884377
3.5.2.6,695633,18316524
3.5.2.6,684487,17846134
3.5.2.6,209356,8807798
3.5.2.6,209353,9300809
3.5.2.6,209360,8056282
3.5.2.6,656274,14573595
3.5.2.6,711200,19860471
3.5.2.6,663656,16189095
3.5.2.6,663665,16495258
3.5.2.6,209357,8998985
3.5.2.6,687331,17403709
3.5.2.6,663646,15215122
3.5.2.6,686693,18312599
3.5.2.6,663653,15793160
3.5.2.6,663657,16189104
3.5.2.6,710888,20124004
3.5.2.6,712398,19812041
3.5.2.6,209358,9182099
3.5.2.6,695638,18160520
3.5.2.6,663649,15561840
3.5.2.6,718595,22290947
3.5.2.6,695634,18443127
3.5.2.6,718592,21911565
3.5.2.6,209355,9063463
3.5.2.6,684490,18212108
3.5.2.6,687112,17196371
3.5.2.6,663642,15105119
3.5.2.6,718591,21876065
3.5.2.6,684483,17470648
3.5.2.6,663658,16189133
3.5.2.6,677588,12709317
3.5.2.6,663664,16870770
3.5.2.6,695636,18765691
3.5.2.6,209366,1396750
3.5.2.6,695642,18955524
3.5.2.6,663663,16870757
3.5.2.6,718585,21041509
3.5.2.6,690465,18644957
3.5.2.6,695643,19075063
3.5.2.6,209354,9126607
3.5.2.6,663660,16251324
3.5.2.6,718589,20974864
3.5.2.6,209367,1605608
3.5.2.6,684489,17875998
3.5.2.6,684495,18362187
3.5.2.6,695635,18559652
3.5.2.6,733118,25512428
3.5.2.6,718584,21149620
3.5.2.6,734041,25324420
3.5.2.6,710887,20086146
3.5.2.6,663650,15561856
3.5.2.6,209347,10209286
3.5.2.6,692632,18757180
3.5.2.6,209350,9559809
3.5.2.6,654597,11148033
3.5.2.6,711733,19477418
3.5.2.6,711206,19351161
3.5.2.6,209346,10438473
3.5.2.6,696094,18498253
3.5.2.6,684493,18362192
3.5.2.6,665627,15788415
3.5.2.6,665002,16553832
3.5.2.6,687111,17207608
3.5.2.6,663643,15155197
3.5.2.6,686323,17467221
3.5.2.6,209319,6970744
3.5.2.6,713474,19177359
3.5.2.6,696228,18171085
3.5.2.6,209364,N/A
3.5.2.6,666038,15588826
3.5.2.6,696320,19228020
3.5.2.6,698515,18281307
3.5.2.6,695641,19001118
3.5.2.6,734042,25362569
3.5.2.6,710890,20421396
3.5.2.6,719960,21705325
3.5.2.6,719154,21369909
3.5.2.6,733349,24846409
3.5.2.6,685110,17944487
3.5.2.6,684481,17307979
3.5.2.6,698477,18528987
3.5.2.6,698463,18831550
3.5.2.6,665321,15659541
3.5.2.6,718918,21928807
3.5.2.6,209351,9712862
3.5.2.6,720961,20591901
3.5.2.9,209382,1181279
3.5.2.B2,752572,30310965
3.5.2.B2,755471,28295028
3.5.2.B2,736167,26296598
3.5.2.B2,752551,29054871
3.5.2.B2,753001,29486967
3.5.2.B2,755229,N/A
3.5.2.B3,753162,N/A
3.5.2.B3,752551,29054871
3.5.3.1,654949,12020133
3.5.3.1,172094,N/A
3.5.3.1,719623,22031496
3.5.3.1,719622,21190293
3.5.3.1,733226,25322968
3.5.3.1,711098,20381458
3.5.3.1,711971,19456858
3.5.3.1,711253,20527960
3.5.3.1,696307,19093830
3.5.3.1,686646,17212779
3.5.3.1,655995,11278703
3.5.3.1,668556,16128822
3.5.3.1,718861,21053939
3.5.3.1,755316,30831225
3.5.3.1,695868,18957279
3.5.3.1,654717,12859189
3.5.3.1,752843,25447142
3.5.3.1,698355,18723022
3.5.3.1,753041,25908562
3.5.3.1,720972,21945700
3.5.3.11,726980,22439800
3.5.3.11,754341,25635913
3.5.3.11,686646,17212779
3.5.3.12,711375,20036411
3.5.3.12,752778,29190068
3.5.3.12,752712,27034081
3.5.3.12,653166,12634339
3.5.3.12,734228,23918931
3.5.3.13,664125,16475788
3.5.3.13,685068,17128965
3.5.3.15,711246,20469888
3.5.3.15,209422,7872804
3.5.3.15,664565,16091842
3.5.3.15,664055,16060666
3.5.3.15,755342,30638292
3.5.3.15,696548,19040354
3.5.3.15,752353,25621824
3.5.3.15,755469,28209966
3.5.3.15,718900,21466234
3.5.3.15,733351,24989433
3.5.3.15,720831,21731701
3.5.3.17,720337,21600989
3.5.3.18,288969,9537995
3.5.3.18,667675,15865451
3.5.3.18,667726,16634643
3.5.3.18,288971,2722865
3.5.3.18,711211,19663506
3.5.3.2,209435,N/A
3.5.3.2,209437,N/A
3.5.3.20,209444,N/A
3.5.3.24,719718,20675472
3.5.3.26,734179,22493446
3.5.3.3,288989,1015832
3.5.3.4,172151,10860551
3.5.3.6,711003,19545534
3.5.3.6,753059,25582958
3.5.3.6,664123,16430212
3.5.3.6,696260,18366187
3.5.3.6,209453,681336
3.5.3.6,689924,17080455
3.5.3.6,752579,25104032
3.5.3.6,687300,18205354
3.5.3.6,711372,19640561
3.5.3.6,711746,20157910
3.5.3.6,752521,26041055
3.5.3.6,752693,26695833
3.5.3.6,753960,30047723
3.5.3.6,752353,25621824
3.5.3.7,720337,21600989
3.5.3.7,665366,12029055
3.5.3.8,733344,24261485
3.5.3.9,734856,24460648
3.5.4.1,654796,10669789
3.5.4.1,718902,21545144
3.5.4.1,718934,22208667
3.5.4.1,688408,18291415
3.5.4.1,667664,15823054
3.5.4.1,711669,19487291
3.5.4.1,688280,18517259
3.5.4.1,667616,15248753
3.5.4.1,670746,15381761
3.5.4.10,758185,316224277
3.5.4.10,757625,29799386
3.5.4.10,485758,11096114
3.5.4.10,658026,14756554
3.5.4.11,711243,20415463
3.5.4.12,688732,17475641
3.5.4.12,289015,10777550
3.5.4.12,289018,8448179
3.5.4.12,289012,1898061
3.5.4.13,688732,17475641
3.5.4.13,684700,17996716
3.5.4.15,734892,24130159
3.5.4.16,669149,16169877
3.5.4.16,756001,28126741
3.5.4.16,712290,19767425
3.5.4.16,734606,24745605
3.5.4.19,667617,16042384
3.5.4.2,718906,21710971
3.5.4.2,734047,23902582
3.5.4.2,718893,21247091
3.5.4.2,696861,18673302
3.5.4.2,753649,30555824
3.5.4.2,720058,22238346
3.5.4.2,755347,26990095
3.5.4.22,734191,22833679
3.5.4.23,654417,11779186
3.5.4.25,711974,19583770
3.5.4.25,726585,23999287
3.5.4.25,685065,17002314
3.5.4.25,656029,11553632
3.5.4.25,246732,9211333
3.5.4.25,696250,18281960
3.5.4.28,727779,24375099
3.5.4.28,289034,2592350
3.5.4.29,639020,12475257
3.5.4.3,752789,31283204
3.5.4.3,712380,19567870
3.5.4.3,734510,24481069
3.5.4.3,753649,30555824
3.5.4.31,713096,17603473
3.5.4.31,733337,23050701
3.5.4.31,727779,24375099
3.5.4.32,715275,20088583
3.5.4.33,719934,21507956
3.5.4.33,721030,21602302
3.5.4.33,"719934,721030","21507956,21602302"
3.5.4.34,719355,9707437
3.5.4.37,719639,12952466
3.5.4.4,711215,19728741
3.5.4.4,755901,31002765
3.5.4.4,696861,18673302
3.5.4.4,720969,21511036
3.5.4.4,655734,12379282
3.5.4.4,727779,24375099
3.5.4.4,699651,18680557
3.5.4.40,727029,23972005
3.5.4.41,727779,24375099
3.5.4.42,739428,26390431
3.5.4.46,739775,24074367
3.5.4.5,712889,20035876
3.5.4.5,755377,N/A
3.5.4.9,744335,25988590
3.5.4.9,654797,11004530
3.5.4.B9,754123,25542899
3.5.4.B9,734319,25542899
3.5.5.1,756207,28687857
3.5.5.1,685014,18412544
3.5.5.1,756359,N/A
3.5.5.1,712015,19903476
3.5.5.1,724954,16156792
3.5.5.1,209746,10591020
3.5.5.1,689084,20507526
3.5.5.1,755874,29744634
3.5.5.1,757343,N/A
3.5.5.1,734397,25742970
3.5.5.1,756946,29753012
3.5.5.1,688087,18182427
3.5.5.1,684250,N/A
3.5.5.1,713444,N/A
3.5.5.1,756289,26868129
3.5.5.4,688087,18182427
3.5.5.4,689084,20507526
3.5.5.5,667345,16341723
3.5.5.5,733546,24712720
3.5.5.5,687882,18061298
3.5.5.7,734577,25450592
3.5.5.7,685014,18412544
3.5.5.7,695831,19153727
3.5.5.7,757415,26059515
3.5.5.8,734336,23453853
3.5.99.11,172186,9573204
3.5.99.2,711977,19780837
3.5.99.2,713350,19888457
3.5.99.2,733003,24311574
3.5.99.2,246758,440095
3.5.99.5,172186,9573204
3.5.99.6,753578,30411345
3.5.99.6,735143,24787711
3.5.99.6,757097,27002132
3.5.99.6,648236,9774701
3.5.99.6,669110,16199574
3.5.99.6,648226,6375729
3.5.99.6,667318,16168949
3.5.99.6,669338,15755726
3.5.99.6,667638,16285712
3.5.99.6,648237,9601045
3.5.99.6,667624,15667206
3.5.99.6,718986,21807125
3.5.99.6,671576,1497340
3.5.99.7,757627,N/A
3.5.99.7,733883,23517598
3.5.99.7,648251,7326243
3.5.99.7,667784,15588698
3.5.99.7,694780,18825405
3.5.99.8,757730,27694799
3.6.1.1,734503,N/A
3.6.1.1,654506,12169093
3.6.1.1,712033,19744243
3.6.1.1,734716,24033456
3.6.1.1,209822,7827038
3.6.1.1,758414,28701714
3.6.1.1,755899,30502330
3.6.1.1,684988,17714078
3.6.1.1,712277,19286799
3.6.1.1,718917,21894910
3.6.1.1,756011,31371393
3.6.1.1,654779,14640961
3.6.1.1,755998,27208172
3.6.1.1,720075,21450519
3.6.1.1,689658,100101790
3.6.1.1,711176,19747093
3.6.1.1,735065,22984449
3.6.1.1,684755,17598086
3.6.1.1,667761,15701051
3.6.1.1,667766,17009951
3.6.1.1,655580,14988016
3.6.1.1,667352,16243777
3.6.1.1,686664,17635582
3.6.1.1,755844,26546423
3.6.1.1,677801,10049508
3.6.1.1,667834,16829218
3.6.1.1,727403,1327774
3.6.1.1,728748,24755063
3.6.1.1,687549,17095506
3.6.1.10,756231,31043451
3.6.1.11,734644,24969471
3.6.1.11,696296,18700747
3.6.1.11,688364,17599355
3.6.1.11,735058,22880033
3.6.1.11,656266,15489502
3.6.1.11,209852,9565693
3.6.1.11,756231,31043451
3.6.1.11,687628,17827150
3.6.1.11,711604,21208463
3.6.1.11,209847,8157625
3.6.1.11,209846,8071344
3.6.1.11,687678,17215253
3.6.1.11,756630,26576296
3.6.1.11,701387,19304823
3.6.1.12,722230,19220460
3.6.1.12,734816,26075750
3.6.1.12,733297,24467396
3.6.1.12,719287,21671327
3.6.1.13,740674,12370179
3.6.1.13,735009,25692488
3.6.1.13,735057,22848751
3.6.1.13,688413,18462755
3.6.1.13,667690,15981998
3.6.1.13,656238,15210687
3.6.1.13,669355,15878881
3.6.1.13,687404,18039767
3.6.1.13,669102,15995214
3.6.1.13,209946,10567213
3.6.1.13,690189,17174373
3.6.1.13,654895,15158734
3.6.1.13,209865,10542272
3.6.1.13,209863,9694840
3.6.1.13,654833,11825615
3.6.1.14,209852,9565693
3.6.1.15,688347,17291528
3.6.1.15,696275,18512963
3.6.1.15,667694,16008364
3.6.1.15,656663,11160659
3.6.1.15,669274,14613938
3.6.1.15,656664,11238848
3.6.1.15,684774,17447110
3.6.1.17,719339,21111690
3.6.1.17,733450,22791172
3.6.1.17,687119,17344088
3.6.1.17,656173,12475970
3.6.1.17,654489,11439089
3.6.1.17,654817,11738085
3.6.1.17,733346,24354275
3.6.1.17,710715,20124691
3.6.1.17,209905,7876110
3.6.1.17,733872,25107648
3.6.1.22,209959,10873676
3.6.1.22,733748,24731828
3.6.1.22,209957,7829480
3.6.1.23,756316,30902068
3.6.1.23,657286,11420444
3.6.1.23,656212,14724274
3.6.1.23,718787,21548881
3.6.1.23,656250,15208312
3.6.1.23,757063,27740761
3.6.1.23,712021,20493855
3.6.1.23,712381,19586911
3.6.1.23,757196,29187596
3.6.1.23,713147,20601405
3.6.1.23,720865,22655049
3.6.1.23,655557,12208522
3.6.1.23,670912,N/A
3.6.1.23,696412,18586121
3.6.1.23,684933,18519027
3.6.1.23,657159,12721364
3.6.1.23,756697,27380921
3.6.1.23,209998,9883909
3.6.1.23,696282,18597482
3.6.1.23,209986,8798636
3.6.1.23,687636,17848562
3.6.1.23,670091,16014955
3.6.1.23,686744,17880943
3.6.1.23,209972,6143756
3.6.1.23,698310,18656547
3.6.1.23,719408,21600680
3.6.1.23,699236,18608754
3.6.1.23,670775,15939294
3.6.1.23,209990,9315700
3.6.1.23,209964,346589
3.6.1.25,719965,21840996
3.6.1.27,687718,18411271
3.6.1.27,758275,28302513
3.6.1.27,734263,24855653
3.6.1.27,758127,26560897
3.6.1.28,655738,15109578
3.6.1.28,733393,23707715
3.6.1.28,656042,11827967
3.6.1.29,697934,18694747
3.6.1.29,667612,15182206
3.6.1.29,667667,15835917
3.6.1.39,719939,21566126
3.6.1.40,756714,31679177
3.6.1.40,209848,8394006
3.6.1.41,246770,2986688
3.6.1.41,733872,25107648
3.6.1.42,210056,2172253
3.6.1.45,733748,24731828
3.6.1.45,698591,18641143
3.6.1.5,670516,15896365
3.6.1.5,669092,15576788
3.6.1.5,720261,22100451
3.6.1.5,756941,29325746
3.6.1.5,758473,27821623
3.6.1.5,733655,24115522
3.6.1.5,655463,12899702
3.6.1.5,755782,30303204
3.6.1.52,757172,26828065
3.6.1.52,712171,20394834
3.6.1.52,393825,10419486
3.6.1.52,393827,10777568
3.6.1.53,735009,25692488
3.6.1.53,735057,22848751
3.6.1.53,690823,18352857
3.6.1.53,697946,19379742
3.6.1.55,715113,21178309
3.6.1.55,756449,26879218
3.6.1.56,716361,11139615
3.6.1.56,757347,31292314
3.6.1.56,715439,10373420
3.6.1.56,"715439,716361","10373420,11139615"
3.6.1.56,715460,11756418
3.6.1.56,757187,28035004
3.6.1.56,"715439,716361","10373420,11139615"
3.6.1.56,"715439,716361","10373420,11139615"
3.6.1.56,"715439,716361","10373420,11139615"
3.6.1.57,715498,19483088
3.6.1.57,715483,16728396
3.6.1.58,714812,19699693
3.6.1.59,688336,16963086
3.6.1.6,757160,27422825
3.6.1.6,733655,24115522
3.6.1.60,714610,12121577
3.6.1.60,393825,10419486
3.6.1.60,714949,17824959
3.6.1.61,715453,11479323
3.6.1.61,715466,15024014
3.6.1.62,758123,26121039
3.6.1.64,735030,26121039
3.6.1.64,720583,20385596
3.6.1.65,721599,15823026
3.6.1.65,756613,30809954
3.6.1.65,722102,12509230
3.6.1.65,722623,11053429
3.6.1.66,746613,23385455
3.6.1.66,723282,11452035
3.6.1.66,728362,10404228
3.6.1.67,727852,15611104
3.6.1.67,728808,17698004
3.6.1.7,734482,24055378
3.6.1.7,667658,15779887
3.6.1.7,246792,8262761
3.6.1.7,670844,16287076
3.6.1.7,746167,21423654
3.6.1.7,655566,12560098
3.6.1.70,740677,15790557
3.6.1.71,741062,24362567
3.6.1.71,750417,29934293
3.6.1.71,740679,16547001
3.6.1.71,740677,15790557
3.6.1.73,755555,16216582
3.6.1.74,761423,10748213
3.6.1.75,680601,8567632
3.6.1.9,757567,30108800
3.6.1.9,719535,100049469
3.6.1.9,730589,24092883
3.6.1.9,748152,12657645
3.6.1.9,713555,19481561
3.6.1.9,757130,11278832
3.6.1.9,735007,25658941
3.6.1.B11,714143,10090752
3.6.1.B11,714173,19462967
3.6.1.B16,729429,23221701
3.6.1.B16,730635,18815383
3.6.1.B17,735052,22558403
3.6.4.10,734478,24486610
3.6.4.10,696839,18323638
3.6.4.10,210509,9425082
3.6.4.10,210505,7876226
3.6.4.10,734298,24535459
3.6.4.10,695861,18706386
3.6.4.10,684406,17904512
3.6.4.10,210500,1356434
3.6.4.10,735005,25615450
3.6.4.10,654183,15051534
3.6.4.10,697611,19165152
3.6.4.10,657268,14711509
3.6.4.10,669398,16135516
3.6.4.10,734112,25294885
3.6.4.10,757111,25294885
3.6.4.10,656271,14668331
3.6.4.13,756012,31409651
3.6.4.13,692067,15201868
3.6.4.13,756574,28092261
3.6.4.13,713144,20421212
3.6.4.13,756204,27813083
3.6.4.13,693208,18096702
3.6.4.13,700979,18184816
3.6.4.6,724447,21925211
3.6.4.B7,"725340,725341","10903318,10887195"
3.6.4.B7,725341,10887195
3.6.4.B7,724905,10672022
3.6.4.B7,725237,15774902
3.6.4.B7,"725340,725341","10903318,10887195"
3.6.4.B7,"725340,725341","10903318,10887195"
3.6.4.B7,725230,10613871
3.6.4.B8,724844,16628222
3.6.5.1,674511,16207703
3.6.5.1,655939,12689519
3.6.5.1,680595,7673137
3.6.5.1,679626,10336648
3.6.5.1,644106,8395213
3.6.5.2,644137,1898771
3.6.5.3,725309,20400571
3.6.5.3,725257,21478358
3.6.5.3,679625,9030774
3.6.5.3,726459,19787775
3.6.5.3,657934,11781103
3.6.5.3,724487,21924318
3.6.5.3,735266,25712150
3.6.5.3,679626,10336648
3.6.5.3,679886,12586405
3.6.5.3,724475,9116052
3.6.5.3,680595,7673137
3.6.5.3,724710,21599854
3.6.5.3,724476,9258439
3.6.5.3,758357,26264741
3.6.5.3,758346,26229983
3.6.5.4,690025,17164479
3.6.5.5,659389,15262989
3.6.5.5,670674,16141317
3.6.5.5,659996,11242086
3.6.5.6,685083,17711308
3.6.5.6,644203,8193140
3.6.5.6,644199,2825770
3.6.5.6,669575,15851515
3.6.5.6,686631,16675842
3.6.5.6,654590,11747449
3.7.1.1,689936,17654546
3.7.1.1,693684,19133276
3.7.1.1,687682,17244616
3.7.1.1,719879,20558740
3.7.1.11,719464,22309255
3.7.1.13,676944,12651123
3.7.1.13,707350,12659866
3.7.1.13,707775,12619671
3.7.1.14,715899,15663941
3.7.1.14,672081,17029402
3.7.1.14,672080,17029401
3.7.1.17,717815,19875455
3.7.1.17,717209,19014350
3.7.1.18,719804,11278926
3.7.1.18,719819,15138275
3.7.1.19,719704,16321959
3.7.1.2,757221,31300554
3.7.1.23,755979,31079929
3.7.1.24,734165,20018877
3.7.1.24,733528,22790955
3.7.1.24,733155,16391073
3.7.1.3,658061,15023073
3.7.1.3,718881,20690660
3.7.1.3,733495,23791867
3.7.1.3,685134,17300176
3.7.1.3,699466,19143568
3.7.1.3,756117,31100408
3.7.1.3,733832,24304904
3.7.1.4,656061,12023280
3.7.1.4,750528,30784195
3.7.1.4,654284,15466559
3.7.1.7,685112,17198383
3.7.1.8,674405,10821847
3.7.1.8,674232,11160080
3.7.1.8,733185,23494625
3.7.1.8,676944,12651123
3.7.1.8,755881,31240368
3.7.1.8,675835,16339959
3.7.1.8,717815,19875455
3.7.1.8,672058,16964968
3.7.1.8,718941,22747426
3.7.1.8,755670,N/A
3.7.1.8,672080,17029401
3.7.1.8,672081,17029402
3.7.1.9,733435,23009925
3.7.1.9,671782,17078928
3.7.1.9,672388,16844437
3.7.1.9,674958,16233251
3.7.1.9,751149,16233251
3.8.1.2,648329,7490277
3.8.1.2,756964,26645146
3.8.1.3,756605,31319293
3.8.1.5,654715,12834356
3.8.1.5,684553,17259360
3.8.1.5,667258,16085827
3.8.1.5,718667,21603934
3.8.1.5,755854,29101190
3.8.1.5,735137,24586552
3.8.1.5,656190,14525993
3.8.1.5,654645,11939779
3.8.1.5,735217,24642226
3.8.1.5,733827,23490078
3.8.1.5,718635,21193677
3.8.1.5,733432,23939220
3.8.1.5,720997,22124946
3.8.1.5,718650,22582053
3.8.1.5,667656,15736949
3.8.1.5,667261,16269704
3.8.1.5,758291,26833751
3.8.1.5,758396,28928379
3.8.1.5,734726,25899475
3.8.1.5,757696,25899475
3.8.1.5,757271,28587829
3.8.1.7,719717,20363940
3.8.1.7,"781,33078","7765837,8218302"
3.8.1.7,"781,33078","7765837,8218302"
3.8.1.7,"781,33078","7765837,8218302"
3.8.1.7,33077,7918379
3.8.1.7,654589,11747444
3.8.1.7,"781,33078","7765837,8218302"
3.8.1.7,654718,12899635
3.8.1.7,667699,16388585
3.8.1.7,654585,11695894
3.8.1.7,780,1610806
3.8.1.7,33078,8218302
3.8.1.7,"654589,654718","11747444,12899635"
3.8.1.7,661288,15068371
3.8.1.7,33082,7579994
3.8.1.7,"781,33078","7765837,8218302"
3.8.1.8,687391,17660279
3.8.1.8,719887,20659898
3.8.1.8,733315,24237144
3.8.1.8,756217,27010688
3.8.1.8,690560,19201959
3.8.1.8,247103,8759853
3.8.1.9,756727,30499103
3.8.1.9,758426,29362453
3.9.1.2,728854,23838530
3.9.1.3,756048,29630837
4.1.1.1,666806,15930043
4.1.1.1,650009,10924138
4.1.1.1,727679,22300533
4.1.1.1,649851,10433707
4.1.1.1,714220,20715795
4.1.1.1,650152,11781083
4.1.1.1,"649851,649910","10433707,10433706"
4.1.1.1,650049,11327837
4.1.1.1,649910,10433706
4.1.1.1,726787,24276622
4.1.1.1,727473,22077835
4.1.1.1,726785,23423327
4.1.1.1,651124,12084066
4.1.1.1,665422,15625313
4.1.1.1,"649851,649910","10433707,10433706"
4.1.1.1,744966,27800475
4.1.1.1,746673,29497023
4.1.1.1,678576,17028071
4.1.1.100,729204,20052993
4.1.1.100,729203,20863139
4.1.1.102,746588,25647642
4.1.1.102,747296,25585255
4.1.1.102,735040,21283705
4.1.1.103,747140,29283551
4.1.1.103,737587,15474471
4.1.1.103,748415,N/A
4.1.1.105,744703,26632772
4.1.1.105,749265,26795344
4.1.1.105,746086,24310513
4.1.1.109,745277,16766535
4.1.1.11,3950,9169598
4.1.1.11,653749,12182836
4.1.1.11,727622,22685715
4.1.1.11,744560,N/A
4.1.1.11,746859,28589224
4.1.1.112,678331,18081320
4.1.1.112,664936,15251467
4.1.1.112,714979,21518252
4.1.1.112,704327,20233922
4.1.1.115,751673,30310076
4.1.1.116,746923,29024617
4.1.1.12,705144,19265705
4.1.1.12,706788,19368885
4.1.1.12,653749,12182836
4.1.1.15,649672,N/A
4.1.1.15,656454,11543686
4.1.1.15,3994,9255981
4.1.1.15,3988,8080275
4.1.1.15,747999,25415663
4.1.1.15,727202,23563537
4.1.1.15,746797,28656550
4.1.1.15,744560,N/A
4.1.1.15,704569,19797049
4.1.1.15,747785,25853037
4.1.1.15,728019,24480573
4.1.1.15,749013,26730883
4.1.1.17,649672,N/A
4.1.1.17,726719,22247134
4.1.1.17,649722,11736657
4.1.1.17,727766,23316036
4.1.1.17,649697,11085920
4.1.1.17,709103,20220141
4.1.1.17,728492,22311164
4.1.1.17,651825,N/A
4.1.1.17,714346,21640851
4.1.1.17,726797,24706212
4.1.1.17,664015,15476392
4.1.1.17,"650031,650207","11683631,12627959"
4.1.1.17,649857,10512638
4.1.1.17,649919,10985770
4.1.1.18,728330,22906379
4.1.1.18,655829,11073919
4.1.1.18,37283,N/A
4.1.1.18,654982,10427692
4.1.1.18,748382,27291676
4.1.1.18,727766,23316036
4.1.1.18,747358,N/A
4.1.1.18,714832,21278708
4.1.1.18,747369,28843030
4.1.1.19,702890,19607664
4.1.1.19,656053,11980912
4.1.1.19,654689,14690429
4.1.1.19,715563,20876533
4.1.1.19,692241,19063883
4.1.1.19,747997,29684243
4.1.1.19,719848,18650422
4.1.1.19,680506,17693492
4.1.1.2,702319,19473032
4.1.1.2,677825,17459326
4.1.1.2,715299,21434608
4.1.1.2,650168,12056897
4.1.1.2,652196,11546787
4.1.1.2,747145,29620872
4.1.1.2,747628,N/A
4.1.1.20,714346,21640851
4.1.1.20,693099,18508763
4.1.1.20,"747204,748217","25986217,26921318"
4.1.1.20,748217,26921318
4.1.1.20,"747204,748217","25986217,26921318"
4.1.1.20,"747204,748217","25986217,26921318"
4.1.1.21,4133,7918410
4.1.1.21,714253,21548610
4.1.1.22,727920,22767596
4.1.1.22,747573,28613002
4.1.1.23,650068,11371183
4.1.1.23,4185,1457411
4.1.1.23,747089,26135041
4.1.1.23,690986,18081312
4.1.1.23,727033,24053466
4.1.1.23,661317,15668182
4.1.1.23,690984,18598058
4.1.1.23,652109,11278904
